borehole_id,easting,northing,depth_m,depth_top_m,depth_bot_m,soil_layer,soil_desc,consistency,su_kpa,su_method,spt_n,unit_weight,plasticity_idx,liquid_limit,plastic_limit,water_content,source_file,notes
OW-20,661604.0,1521499.0,7.46,7.01,7.91,VSC,"Very soft CLAY, trace of sand, few sand for ST-9, grey, high plasticity (CH)",Soft,20.7,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,8.97,8.52,9.42,VSC,"Very soft CLAY, trace of sand, few sand for ST-9, grey, high plasticity (CH)",Soft,24.7,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,10.47,10.02,10.92,VSC,"Very soft CLAY, trace of sand, few sand for ST-9, grey, high plasticity (CH)",Soft,24.7,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,11.97,11.52,12.42,VSC,"Very soft CLAY, trace of sand, few sand for ST-9, grey, high plasticity (CH)",Soft,18.8,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,13.47,13.02,13.92,VSC,"Very soft CLAY, trace of sand, few sand for ST-9, grey, high plasticity (CH)",Soft,20.5,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,14.97,14.52,15.42,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Soft,15.0,ST,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,15.45,15.0,15.9,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Very Stiff,,,24,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,16.45,16.0,16.9,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Very Stiff,,,24,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,17.95,17.5,18.4,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Very Stiff,,,24,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,19.45,19.0,19.9,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Very Stiff,,,22,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,20.96,20.51,21.41,SC,"Stiff to very stiff silty CLAY, trace of sand, light grey and light brown, high to low",Very Stiff,,,29,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,22.46,22.01,22.91,MSC,"Hard silty CLAY, trace of sand, light greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, light",Hard,,,32,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,23.96,23.51,24.41,SS,"greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, light greyish brown, low plasticity (CL)",Medium Dense,,,19,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,25.46,25.01,25.91,MSC,"Very stiff silty CLAY, trace of sand, light greyish brown, low plasticity (CL) Hard silty CLAY, few sand for SS-8, little sand for SS-9, brown, low plasticity (CL)",Hard,,,38,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,26.96,26.51,27.41,MSC,"Very stiff silty CLAY, trace of sand, light greyish brown, low plasticity (CL) Hard silty CLAY, few sand for SS-8, little sand for SS-9, brown, low plasticity (CL)",Hard,,,52,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,28.47,28.02,28.92,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Dense,,,47,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,29.97,29.52,30.42,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Dense,,,36,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,31.47,31.02,31.92,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Dense,,,47,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,32.97,32.52,33.42,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Very Dense,,,59,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,34.47,34.02,34.92,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Dense,,,49,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,35.98,35.53,36.43,SS,"sand for SS-9, brown, low plasticity (CL) Dense to very dense silty SAND / SAND with silt, light brown and light grey, fine to",Very Dense,,,54,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,37.48,37.03,37.93,MSC,"Hard silty CLAY with sand, light brown to brown, low plasticity (CL)",Hard,,,53,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,38.98,38.53,39.43,MSC,"Hard silty CLAY with sand, light brown to brown, low plasticity (CL)",Hard,,,50,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,47.93,47.48,48.38,MG,,Hard,,,66,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,49.43,48.98,49.88,MG,,Hard,,,66,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,50.93,50.48,51.38,MG,,Hard,,,63,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,52.43,51.98,52.88,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,63,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,53.93,53.48,54.38,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,59,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,55.43,54.98,55.88,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,59,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,56.93,56.48,57.38,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,52,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,58.43,57.98,58.88,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,70,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,59.93,59.48,60.38,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,65,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,61.42,60.97,61.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Very Dense,,,52,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,62.93,62.48,63.38,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Dense,,,50,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,64.42,63.97,64.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",Dense,,,50,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,65.93,65.48,66.38,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,67.42,66.97,67.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,68.92,68.47,69.37,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,70.42,69.97,70.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,71.92,71.47,72.37,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,73.42,72.97,73.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,74.92,74.47,75.37,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,76.42,75.97,76.87,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,77.92,77.47,78.37,SS,"Very dense silty SAND / SAND with silt, light brown and light grey, fine to medium",,,,,,,,,,OW-20.pdf,
OW-20,661604.0,1521499.0,79.47,79.02,79.92,MG,End of Borehole,,,,,,,,,,OW-20.pdf,
OW-20-1,661852.0,1521404.0,1.46,1.01,1.91,MG,Ground Surface Fill Material / Top Soil,Very Soft,9.8,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,2.96,2.51,3.41,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,9.8,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,4.46,4.01,4.91,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,15.5,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,5.96,5.51,6.41,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,18.3,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,7.45,7.0,7.9,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,9.8,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,8.95,8.5,9.4,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,23.9,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,10.45,10.0,10.9,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,23.9,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,11.95,11.5,12.4,SC,"Medium stiff CLAY, trace of sand, grey, high plasticity (CH)",Medium,30.5,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,13.45,13.0,13.9,SC,"Medium stiff CLAY, trace of sand, grey, high plasticity (CH)",Medium,40.8,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,14.95,14.5,15.4,SC,"Very stiff CLAY, trace of sand, grey, high plasticity (CH)",Soft,18.0,ST,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,15.42,14.97,15.87,SC,"Very stiff CLAY, trace of sand, grey, high plasticity (CH)",Very Stiff,,,18,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,16.42,15.97,16.87,SC,"Very stiff CLAY, trace of sand, grey, high plasticity (CH)",Very Stiff,,,28,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,17.92,17.47,18.37,MSC,"Hard CLAY, trace to few sand, grey and greyish brown, high plasticity (CH)",Hard,,,33,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,19.42,18.97,19.87,MSC,"Hard CLAY, trace to few sand, grey and greyish brown, high plasticity (CH)",Hard,,,34,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,20.92,20.47,21.37,MSC,"Hard CLAY, trace to few sand, grey and greyish brown, high plasticity (CH)",Hard,,,37,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,22.42,21.97,22.87,SS,"Very stiff silty CLAY, trace of sand, greyish brown, low plasticity (CL)",Medium Dense,,,29,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,23.92,23.47,24.37,SS,"Very stiff silty CLAY, trace of sand, greyish brown, low plasticity (CL)",Medium Dense,,,25,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,25.41,24.96,25.86,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Dense,,,47,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,26.91,26.46,27.36,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,61,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,28.41,27.96,28.86,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Dense,,,49,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,29.91,29.46,30.36,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,53,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,31.41,30.96,31.86,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Dense,,,50,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,32.91,32.46,33.36,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,52,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,34.41,33.96,34.86,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,53,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,35.91,35.46,36.36,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,56,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,37.4,36.95,37.85,MSC,"Hard silty CLAY, trace of sand, greyish brown to brown, high to low plasticity (CH,",Hard,,,54,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,38.91,38.46,39.36,MSC,"Hard silty CLAY, trace of sand, greyish brown to brown, high to low plasticity (CH,",Hard,,,58,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,47.93,47.48,48.38,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,49.44,48.99,49.89,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,50.93,50.48,51.38,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,52.44,51.99,52.89,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,53.94,53.49,54.39,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,55.43,54.98,55.88,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,56.94,56.49,57.39,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,58.44,57.99,58.89,MG,,,,,,,,,,,OW-20_1.pdf,
OW-20-1,661852.0,1521404.0,59.93,59.48,60.38,MG,End of Borehole,,,,,,,,,,OW-20_1.pdf,
OW-21,662124.0,1521404.0,1.46,1.01,1.91,SOC,"Fill Material / Top Soil Soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,20.9,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,2.96,2.51,3.41,SOC,"Fill Material / Top Soil Soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,23.0,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,4.46,4.01,4.91,SOC,"Fill Material / Top Soil Soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,23.0,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,5.96,5.51,6.41,SOC,"Fill Material / Top Soil Soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,15.4,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,7.47,7.02,7.92,SOC,"Medium stiff CLAY, trace of sand, grey, high plasticity (CH) Soft CLAY, trace of sand, grey, high",Medium,30.6,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,8.97,8.52,9.42,SOC,"high plasticity (CH) Soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,23.1,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,10.47,10.02,10.92,SOC,"Soft CLAY, trace of sand, grey, high plasticity (CH) Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand,",Medium,31.7,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,11.97,11.52,12.42,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Medium,42.1,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,13.47,13.02,13.92,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Stiff,66.1,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,14.98,14.53,15.43,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Medium,30.0,ST,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,15.45,15.0,15.9,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,20,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,16.45,16.0,16.9,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,20,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,17.95,17.5,18.4,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,18,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,19.46,19.01,19.91,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,24,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,20.96,20.51,21.41,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,20,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,22.46,22.01,22.91,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,20,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,23.96,23.51,24.41,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,28,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,25.46,25.01,25.91,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff silty CLAY, trace of sand, except very stiff silty clay with sand for",Very Stiff,,,29,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,26.97,26.52,27.42,MSC,"Hard silty CLAY with sand, light brown, low plasticity (CL)",Hard,,,42,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,28.47,28.02,28.92,MSC,"Hard silty CLAY with sand, light brown, low plasticity (CL)",Hard,,,43,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,29.97,29.52,30.42,SS,"Dense to very dense silty SAND, light brown and light grey, fine to medium",Very Dense,,,69,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,31.47,31.02,31.92,SS,"Dense to very dense silty SAND, light brown and light grey, fine to medium",Dense,,,40,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,32.97,32.52,33.42,SS,"Dense to very dense silty SAND, light brown and light grey, fine to medium",Dense,,,42,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,34.47,34.02,34.92,SS,"Dense to very dense silty SAND, light brown and light grey, fine to medium",Dense,,,50,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,35.98,35.53,36.43,SS,"Dense to very dense silty SAND, light brown and light grey, fine to medium",Very Dense,,,55,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,37.48,37.03,37.93,MSC,"Hard silty CLAY with sand, light grey and light brown, low plasticity (CL)",Hard,,,44,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,38.98,38.53,39.43,MSC,"Hard silty CLAY with sand, light grey and light brown, low plasticity (CL)",Hard,,,48,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,47.93,47.48,48.38,SS,"Very desne silty SAND, light greyish light brown, fine grained (SM)",,,,,,,,,,OW-21.pdf,
OW-21,662124.0,1521404.0,49.48,49.03,49.93,MG,"brown, fine grained (SM) End of Borehole",,,,,,,,,,OW-21.pdf,
OW-22,662310.0,1521366.0,1.46,1.01,1.91,MG,Ground Surface Fill Material / Top Soil,Soft,24.2,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,2.96,2.51,3.41,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Soft,24.2,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,4.46,4.01,4.91,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Medium,25.2,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,5.96,5.51,6.41,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Soft,16.2,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,7.47,7.02,7.92,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Very Soft,14.5,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,8.97,8.52,9.42,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Very Soft,10.7,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,10.47,10.02,10.92,VSC,"Very soft to soft CLAY, except medium stiff clay for ST-2, trace of sand, grey, high",Very Soft,14.5,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,11.97,11.52,12.42,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and",Medium,39.1,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,13.47,13.02,13.92,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and greyish brown, high plasticity (CH)",Soft,18.0,ST,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,13.95,13.5,14.4,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and greyish brown, high plasticity (CH)",Very Stiff,,,23,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,14.95,14.5,15.4,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and greyish brown, high plasticity (CH)",Very Stiff,,,23,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,16.45,16.0,16.9,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and greyish brown, high plasticity (CH)",Very Stiff,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,17.95,17.5,18.4,SC,"Medium stiff CLAY, grey, high plasticity (CH) Stiff to very stiff CLAY, few sand, grey and greyish brown, high plasticity (CH)",Very Stiff,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,19.46,19.01,19.91,MSC,"Hard CLAY, trace of sand, grey, high plasticity (CH) Very stiff sandy CLAY, greyish brown, low",Hard,,,55,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,20.96,20.51,21.41,SS,"plasticity (CH) Very stiff sandy CLAY, greyish brown, low plasticity (CL)",Medium Dense,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,22.46,22.01,22.91,SS,"Very stiff sandy CLAY, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, brown, low plasticity (CL)",Medium Dense,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,23.96,23.51,24.41,SS,"Very stiff sandy CLAY, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, brown, low plasticity (CL)",Medium Dense,,,21,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,25.46,25.01,25.91,SS,"Very stiff sandy CLAY, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, brown, low plasticity (CL)",Medium Dense,,,21,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,26.96,26.51,27.41,SS,"Very stiff sandy CLAY, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, brown, low plasticity (CL)",Medium Dense,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,28.47,28.02,28.92,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Medium Dense,,,24,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,29.97,29.52,30.42,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,31.47,31.02,31.92,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Very Dense,,,70,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,32.97,32.52,33.42,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Very Dense,,,70,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,34.47,34.02,34.92,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Very Dense,,,56,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,35.98,35.53,36.43,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Very Dense,,,65,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,37.48,37.03,37.93,SS,"Dense to very dense silty SAND / SAND with silt, brown and grey, fine to medium",Very Dense,,,55,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,38.98,38.53,39.43,MSC,"Hard CLAY, trace of sand, greyish brown, high plasticity (CH)",Hard,,,50,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,47.94,47.49,48.39,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,49.44,48.99,49.89,MG,,Hard,,,62,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,50.95,50.5,51.4,MG,,Hard,,,62,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,52.45,52.0,52.9,MG,,Hard,,,64,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,53.95,53.5,54.4,MG,,Hard,,,64,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,55.45,55.0,55.9,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,56.95,56.5,57.4,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,58.46,58.01,58.91,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,59.96,59.51,60.41,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,61.46,61.01,61.91,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,62.96,62.51,63.41,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,64.46,64.01,64.91,MG,,,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,65.96,65.51,66.41,MSC,"Hard silty CLAY, little sand, grey, low plasticity (CL)",,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,67.47,67.02,67.92,MSC,"Hard silty CLAY, little sand, grey, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,68.97,68.52,69.42,MSC,"Hard silty CLAY, little sand, grey, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,70.47,70.02,70.92,MSC,"Hard silty CLAY, little sand, grey, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-22.pdf,
OW-22,662310.0,1521366.0,71.97,71.52,72.42,MSC,"Hard silty CLAY, little sand, grey, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-22.pdf,
